#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
        320.0000          1.00000000E+30          1.00000000E+30          2.52996600E+04          1.34390621E+04          3.74805266E+05          3.43470116E+05          1.73187744E+05          1.00000000E+30          4.93758381E+04          5.35612455E+04          2.70246846E+04          1.00000000E+30          1.24606952E+05          1.10867180E+05          5.59985905E+04          1.00000000E+30          3.62200084E+04          2.66633285E+04          1.34573264E+04          1.00000000E+30          1.63328467E+04          2.28954677E+03
        330.0000          1.00000000E+30          1.00000000E+30          2.74534601E+04          1.41835112E+04          3.94117484E+05          3.66314585E+05          1.84337594E+05          1.00000000E+30          5.17829548E+04          5.82790895E+04          2.94086720E+04          1.00000000E+30          1.31148957E+05          1.20163388E+05          6.06332423E+04          1.00000000E+30          3.80356673E+04          2.88622241E+04          1.45672278E+04          1.00000000E+30          1.75904209E+04          2.45718449E+03
        340.0000          1.00000000E+30          1.00000000E+30          2.97834472E+04          1.52195895E+04          4.14368936E+05          3.89699652E+05          1.96498582E+05          1.00000000E+30          5.41860816E+04          6.30567939E+04          3.18191648E+04          1.00000000E+30          1.37334082E+05          1.29971603E+05          6.58032594E+04          1.00000000E+30          3.95738749E+04          3.12143417E+04          1.57495960E+04          1.00000000E+30          1.88907474E+04          2.63853672E+03
        350.0000          1.00000000E+30          1.00000000E+30          3.23040287E+04          1.62440533E+04          4.34521614E+05          4.13522142E+05          2.09186204E+05          1.00000000E+30          5.69526312E+04          6.83526031E+04          3.44715858E+04          1.00000000E+30          1.43499895E+05          1.40490689E+05          7.07356845E+04          1.00000000E+30          4.15018551E+04          3.36651031E+04          1.69713509E+04          1.00000000E+30          2.02947987E+04          2.82937695E+03
        360.0000          1.00000000E+30          1.00000000E+30          3.43232330E+04          1.73044820E+04          4.54710273E+05          4.40012732E+05          2.21050700E+05          1.00000000E+30          5.96519634E+04          7.36429284E+04          3.71427898E+04          1.00000000E+30          1.50501696E+05          1.50895049E+05          7.63331237E+04          1.00000000E+30          4.32516330E+04          3.60558212E+04          1.82318173E+04          1.00000000E+30          2.17093771E+04          3.01818819E+03
        370.0000          1.00000000E+30          1.00000000E+30          3.65631732E+04          1.85348294E+04          4.76341793E+05          4.65784730E+05          2.34645645E+05          1.00000000E+30          6.28063317E+04          7.95042728E+04          4.00592495E+04          1.00000000E+30          1.57169768E+05          1.62325824E+05          8.21888487E+04          1.00000000E+30          4.49337431E+04          3.88248123E+04          1.95638616E+04          1.00000000E+30          2.31900469E+04          3.22360468E+03
        380.0000          1.00000000E+30          1.00000000E+30          3.85522111E+04          1.93626607E+04          4.98452543E+05          4.91885876E+05          2.50022392E+05          1.00000000E+30          6.54955425E+04          8.53623616E+04          4.31122216E+04          1.00000000E+30          1.65059525E+05          1.74235428E+05          8.82620505E+04          1.00000000E+30          4.69084655E+04          4.14637318E+04          2.09875190E+04          1.00000000E+30          2.47575577E+04          3.41992500E+03
        380.9990          1.00000000E+30          1.00000000E+30          3.86641822E+04          1.94698041E+04          5.00830017E+05          4.94892500E+05          2.49882067E+05          1.00000000E+30          6.58223008E+04          8.60265043E+04          4.34518375E+04          1.00000000E+30          1.64657976E+05          1.75560968E+05          8.89624932E+04          1.00000000E+30          4.71171395E+04          4.17614609E+04          2.11455561E+04          1.00000000E+30          2.49157734E+04          3.44019881E+03
        381.0010          1.00000000E+30          9.53656081E+04          3.86646161E+04          1.94700198E+04          5.00834799E+05          4.94898556E+05          2.49885065E+05          1.00000000E+30          6.58229582E+04          8.60278443E+04          4.34525227E+04          1.00000000E+30          1.64659465E+05          1.75563642E+05          8.89639067E+04          1.00000000E+30          4.71175592E+04          4.17620612E+04          2.11458749E+04          1.00000000E+30          2.49161184E+04          3.32046028E+03
        390.0000          1.00000000E+30          9.50851996E+04          4.07207683E+04          2.04914450E+04          5.23319753E+05          5.20925951E+05          2.64143461E+05          1.00000000E+30          6.85968896E+04          9.19850451E+04          4.63264889E+04          1.00000000E+30          1.71643808E+05          1.87073194E+05          9.43531156E+04          1.00000000E+30          4.88542480E+04          4.44318003E+04          2.24231044E+04          1.00000000E+30          2.63588123E+04          3.49886396E+03
        400.0000          1.00000000E+30          9.55705945E+04          4.27355714E+04          2.15561458E+04          5.45262254E+05          5.50995170E+05          2.78365246E+05          1.00000000E+30          7.17285075E+04          9.83652008E+04          4.97474281E+04          1.00000000E+30          1.79161913E+05          1.99922444E+05          1.01200515E+05          1.00000000E+30          5.10418628E+04          4.75168979E+04          2.39662698E+04          1.00000000E+30          2.80015624E+04          3.70036648E+03
        410.0000          1.00000000E+30          9.67411519E+04          4.48348834E+04          2.26264214E+04          5.67393693E+05          5.81353499E+05          2.94177505E+05          1.00000000E+30          7.48446715E+04          1.06034028E+05          5.33580841E+04          1.00000000E+30          1.86745293E+05          2.13823155E+05          1.08324233E+05          1.00000000E+30          5.29895034E+04          5.07051263E+04          2.55724569E+04          1.00000000E+30          2.97622988E+04          3.90910522E+03
        420.0000          1.00000000E+30          9.85710266E+04          4.73115806E+04          2.39107068E+04          5.93890220E+05          6.12239808E+05          3.10473874E+05          1.00000000E+30          7.79824906E+04          1.13370922E+05          5.70546016E+04          1.00000000E+30          1.94265036E+05          2.28295747E+05          1.15411858E+05          1.00000000E+30          5.51593363E+04          5.41120219E+04          2.72833605E+04          1.00000000E+30          3.15530893E+04          4.13291789E+03
        430.0000          1.00000000E+30          1.01076231E+05          4.97814152E+04          2.51665500E+04          6.18163671E+05          6.45361210E+05          3.26832622E+05          1.00000000E+30          8.16220715E+04          1.20439109E+05          6.08618094E+04          1.00000000E+30          2.03033953E+05          2.43561502E+05          1.23175183E+05          1.00000000E+30          5.73402030E+04          5.74384796E+04          2.90731910E+04          1.00000000E+30          3.33829675E+04          4.36149269E+03
        440.0000          1.00000000E+30          1.04131209E+05          5.24480080E+04          2.65849698E+04          6.42926684E+05          6.79703567E+05          3.46146843E+05          1.00000000E+30          8.51022516E+04          1.28559529E+05          6.49715730E+04          1.00000000E+30          2.10489586E+05          2.59563670E+05          1.31337767E+05          1.00000000E+30          5.97848166E+04          6.10827699E+04          3.09673801E+04          1.00000000E+30          3.53158558E+04          4.60735619E+03
        450.0000          1.00000000E+30          1.07267653E+05          5.53964322E+04          2.79936969E+04          6.68811637E+05          7.15391300E+05          3.62793022E+05          1.00000000E+30          8.85782409E+04          1.37103844E+05          6.92946720E+04          1.00000000E+30          2.19031443E+05          2.76392007E+05          1.39974847E+05          1.00000000E+30          6.19383456E+04          6.48513467E+04          3.29163570E+04          1.00000000E+30          3.73367533E+04          4.85870285E+03
